ticker,trade_date,close,adj_close
AYGAZ,2026-06-10,229.60000610351562,229.60000610351562
AYGAZ,2026-06-11,227.0,227.0
AYGAZ,2026-06-12,223.10000610351562,223.10000610351562
AYGAZ,2026-06-15,227.0,227.0
AYGAZ,2026-06-16,220.89999389648438,220.89999389648438
AYGAZ,2026-06-17,222.1999969482422,222.1999969482422
AYGAZ,2026-06-18,222.89999389648438,222.89999389648438
AYGAZ,2026-06-19,225.39999389648438,225.39999389648438
AYGAZ,2026-06-22,221.5,221.5
AYGAZ,2026-06-23,214.39999389648438,214.39999389648438
AYGAZ,2026-06-24,213.10000610351562,213.10000610351562
AYGAZ,2026-06-25,211.0,211.0
AYGAZ,2026-06-26,209.5,209.5
AYGAZ,2026-06-29,208.8000030517578,208.8000030517578
AYGAZ,2026-06-30,213.5,213.5
AYGAZ,2026-07-01,215.10000610351562,215.10000610351562
AYGAZ,2026-07-02,214.10000610351562,214.10000610351562
AYGAZ,2026-07-03,220.5,220.5
AYGAZ,2026-07-06,220.8000030517578,220.8000030517578
AYGAZ,2026-07-07,230.0,230.0
AYGAZ,2026-07-08,227.89999389648438,227.89999389648438
AYGAZ,2026-07-09,231.8000030517578,231.8000030517578
AYGAZ,2026-07-10,246.0,246.0
AYGAZ,2026-07-13,245.5,245.5
AYGAZ,2026-07-14,247.89999389648438,247.89999389648438
AYGAZ,2026-07-16,254.75,254.75
AYGAZ,2026-07-17,267.0,267.0
AYGAZ,2026-07-20,277.75,277.75
AYGAZ,2026-07-21,275.25,275.25
AYGAZ,2026-07-22,282.25,282.25
AYGAZ,2026-07-23,286.75,286.75
AYGAZ,2026-07-24,270.25,270.25
AYGAZ,2026-07-27,270.0,270.0
AYGAZ,2026-07-28,266.5,266.5
AYGAZ,2026-07-29,266.5,266.5
AYGAZ,2026-07-30,260.25,260.25
AYGAZ,2026-07-31,264.75,264.75
AYGAZ,2026-08-03,259.0,259.0
AYGAZ,2026-08-04,256.25,256.25
AYGAZ,2026-08-05,267.5,267.5
AYGAZ,2026-08-06,291.25,291.25
AYGAZ,2026-08-07,284.5,284.5
AYGAZ,2026-08-10,294.5,294.5
AYGAZ,2026-08-11,286.5,286.5
AYGAZ,2026-08-12,294.75,294.75
AYGAZ,2026-08-13,291.25,291.25
AYGAZ,2026-08-14,312.0,312.0
AYGAZ,2026-08-17,313.0,313.0
AYGAZ,2026-08-18,310.5,310.5
AYGAZ,2026-08-19,326.5,326.5
AYGAZ,2026-08-20,330.0,330.0
AYGAZ,2026-08-21,337.0,337.0
AYGAZ,2026-08-24,332.75,332.75
AYGAZ,2026-08-25,319.0,319.0
AYGAZ,2026-08-26,320.5,320.5
AYGAZ,2026-08-27,319.5,319.5
AYGAZ,2026-08-28,328.75,328.75
AYGAZ,2026-08-31,335.0,335.0
AYGAZ,2026-09-01,331.5,331.5
AYGAZ,2026-09-02,325.0,325.0
AYGAZ,2026-09-03,335.0,335.0
AYGAZ,2026-09-04,325.75,325.75
AYGAZ,2026-09-08,324.25,324.25
