ticker,trade_date,close,adj_close
MEPET,2026-06-17,24.68000030517578,24.68000030517578
MEPET,2026-06-18,23.8799991607666,23.8799991607666
MEPET,2026-06-19,24.6200008392334,24.6200008392334
MEPET,2026-06-22,23.81999969482422,23.81999969482422
MEPET,2026-06-23,23.239999771118164,23.239999771118164
MEPET,2026-06-24,23.399999618530273,23.399999618530273
MEPET,2026-06-25,23.100000381469727,23.100000381469727
MEPET,2026-06-26,22.739999771118164,22.739999771118164
MEPET,2026-06-29,22.040000915527344,22.040000915527344
MEPET,2026-06-30,21.65999984741211,21.65999984741211
MEPET,2026-07-01,22.260000228881836,22.260000228881836
MEPET,2026-07-02,22.760000228881836,22.760000228881836
MEPET,2026-07-03,22.68000030517578,22.68000030517578
MEPET,2026-07-06,22.399999618530273,22.399999618530273
MEPET,2026-07-07,22.600000381469727,22.600000381469727
MEPET,2026-07-08,21.920000076293945,21.920000076293945
MEPET,2026-07-09,21.020000457763672,21.020000457763672
MEPET,2026-07-10,21.239999771118164,21.239999771118164
MEPET,2026-07-13,20.979999542236328,20.979999542236328
MEPET,2026-07-14,21.31999969482422,21.31999969482422
MEPET,2026-07-16,20.579999923706055,20.579999923706055
MEPET,2026-07-17,20.280000686645508,20.280000686645508
MEPET,2026-07-20,20.600000381469727,20.600000381469727
MEPET,2026-07-21,20.420000076293945,20.420000076293945
MEPET,2026-07-22,20.239999771118164,20.239999771118164
MEPET,2026-07-23,20.459999084472656,20.459999084472656
MEPET,2026-07-24,21.059999465942383,21.059999465942383
MEPET,2026-07-27,20.040000915527344,20.040000915527344
MEPET,2026-07-28,19.90999984741211,19.90999984741211
MEPET,2026-07-29,19.31999969482422,19.31999969482422
MEPET,2026-07-30,18.540000915527344,18.540000915527344
MEPET,2026-07-31,18.010000228881836,18.010000228881836
MEPET,2026-08-03,19.030000686645508,19.030000686645508
MEPET,2026-08-04,19.450000762939453,19.450000762939453
MEPET,2026-08-05,19.450000762939453,19.450000762939453
MEPET,2026-08-06,19.1200008392334,19.1200008392334
MEPET,2026-08-07,18.850000381469727,18.850000381469727
MEPET,2026-08-10,18.81999969482422,18.81999969482422
MEPET,2026-08-11,18.75,18.75
MEPET,2026-08-12,18.709999084472656,18.709999084472656
MEPET,2026-08-13,18.3700008392334,18.3700008392334
MEPET,2026-08-14,19.600000381469727,19.600000381469727
MEPET,2026-08-17,20.639999389648438,20.639999389648438
MEPET,2026-08-18,20.719999313354492,20.719999313354492
MEPET,2026-08-19,20.65999984741211,20.65999984741211
MEPET,2026-08-20,19.84000015258789,19.84000015258789
MEPET,2026-08-21,20.65999984741211,20.65999984741211
MEPET,2026-08-24,22.0,22.0
MEPET,2026-08-25,21.040000915527344,21.040000915527344
MEPET,2026-08-26,20.399999618530273,20.399999618530273
MEPET,2026-08-27,20.399999618530273,20.399999618530273
MEPET,2026-08-28,20.3799991607666,20.3799991607666
MEPET,2026-08-31,19.950000762939453,19.950000762939453
MEPET,2026-09-01,20.0,20.0
MEPET,2026-09-02,19.940000534057617,19.940000534057617
MEPET,2026-09-03,19.079999923706055,19.079999923706055
MEPET,2026-09-04,18.700000762939453,18.700000762939453
MEPET,2026-09-08,20.079999923706055,20.079999923706055
MEPET,2026-09-09,21.81999969482422,21.81999969482422
MEPET,2026-09-10,21.260000228881836,21.260000228881836
MEPET,2026-09-11,20.719999313354492,20.719999313354492
MEPET,2026-09-14,21.139999389648438,21.139999389648438
MEPET,2026-09-15,20.940000534057617,20.940000534057617
