ticker,trade_date,close,adj_close
MIATK,2026-06-17,47.439998626708984,47.439998626708984
MIATK,2026-06-18,46.68000030517578,46.68000030517578
MIATK,2026-06-19,46.79999923706055,46.79999923706055
MIATK,2026-06-22,45.31999969482422,45.31999969482422
MIATK,2026-06-23,42.63999938964844,42.63999938964844
MIATK,2026-06-24,41.7599983215332,41.7599983215332
MIATK,2026-06-25,40.0,40.0
MIATK,2026-06-26,39.65999984741211,39.65999984741211
MIATK,2026-06-29,40.52000045776367,40.52000045776367
MIATK,2026-06-30,36.70000076293945,36.70000076293945
MIATK,2026-07-01,36.97999954223633,36.97999954223633
MIATK,2026-07-02,35.91999816894531,35.91999816894531
MIATK,2026-07-03,36.439998626708984,36.439998626708984
MIATK,2026-07-06,36.2599983215332,36.2599983215332
MIATK,2026-07-07,35.52000045776367,35.52000045776367
MIATK,2026-07-08,31.979999542236328,31.979999542236328
MIATK,2026-07-09,30.799999237060547,30.799999237060547
MIATK,2026-07-10,31.299999237060547,31.299999237060547
MIATK,2026-07-13,34.41999816894531,34.41999816894531
MIATK,2026-07-14,35.040000915527344,35.040000915527344
MIATK,2026-07-16,34.2400016784668,34.2400016784668
MIATK,2026-07-17,33.18000030517578,33.18000030517578
MIATK,2026-07-20,32.63999938964844,32.63999938964844
MIATK,2026-07-21,32.29999923706055,32.29999923706055
MIATK,2026-07-22,33.36000061035156,33.36000061035156
MIATK,2026-07-23,33.15999984741211,33.15999984741211
MIATK,2026-07-24,33.63999938964844,33.63999938964844
MIATK,2026-07-27,34.560001373291016,34.560001373291016
MIATK,2026-07-28,32.84000015258789,32.84000015258789
MIATK,2026-07-29,31.520000457763672,31.520000457763672
MIATK,2026-07-30,30.799999237060547,30.799999237060547
MIATK,2026-07-31,30.81999969482422,30.81999969482422
MIATK,2026-08-03,30.0,30.0
MIATK,2026-08-04,30.139999389648438,30.139999389648438
MIATK,2026-08-05,29.479999542236328,29.479999542236328
MIATK,2026-08-06,29.399999618530273,29.399999618530273
MIATK,2026-08-07,29.719999313354492,29.719999313354492
MIATK,2026-08-10,30.520000457763672,30.520000457763672
MIATK,2026-08-11,29.700000762939453,29.700000762939453
MIATK,2026-08-12,29.8799991607666,29.8799991607666
MIATK,2026-08-13,31.260000228881836,31.260000228881836
MIATK,2026-08-14,32.939998626708984,32.939998626708984
MIATK,2026-08-17,32.220001220703125,32.220001220703125
MIATK,2026-08-18,31.100000381469727,31.100000381469727
MIATK,2026-08-19,31.0,31.0
MIATK,2026-08-20,30.399999618530273,30.399999618530273
MIATK,2026-08-21,30.239999771118164,30.239999771118164
MIATK,2026-08-24,29.760000228881836,29.760000228881836
MIATK,2026-08-25,29.8799991607666,29.8799991607666
MIATK,2026-08-26,29.8799991607666,29.8799991607666
MIATK,2026-08-27,29.780000686645508,29.780000686645508
MIATK,2026-08-28,29.6200008392334,29.6200008392334
MIATK,2026-08-31,28.260000228881836,28.260000228881836
MIATK,2026-09-01,27.440000534057617,27.440000534057617
MIATK,2026-09-02,27.5,27.5
MIATK,2026-09-03,27.920000076293945,27.920000076293945
MIATK,2026-09-04,30.700000762939453,30.700000762939453
MIATK,2026-09-08,37.119998931884766,37.119998931884766
MIATK,2026-09-09,37.2599983215332,37.2599983215332
MIATK,2026-09-10,38.08000183105469,38.08000183105469
MIATK,2026-09-11,37.400001525878906,37.400001525878906
MIATK,2026-09-14,38.52000045776367,38.52000045776367
MIATK,2026-09-15,34.68000030517578,34.68000030517578
