ticker,trade_date,close,adj_close
GIPTA,2026-06-18,73.0999984741211,73.0910415649414
GIPTA,2026-06-19,70.30000305175781,70.29138946533203
GIPTA,2026-06-22,73.94999694824219,73.9409408569336
GIPTA,2026-06-23,76.05000305175781,76.04068756103516
GIPTA,2026-06-24,72.30000305175781,72.29114532470703
GIPTA,2026-06-25,69.5999984741211,69.59147644042969
GIPTA,2026-06-26,68.9000015258789,68.89156341552734
GIPTA,2026-06-29,73.94999694824219,73.9409408569336
GIPTA,2026-06-30,69.0,68.99154663085938
GIPTA,2026-07-01,69.9000015258789,69.89144134521484
GIPTA,2026-07-02,70.30000305175781,70.29138946533203
GIPTA,2026-07-03,69.8499984741211,69.84144592285156
GIPTA,2026-07-06,69.69999694824219,69.69145965576172
GIPTA,2026-07-07,67.69999694824219,67.69170379638672
GIPTA,2026-07-08,63.79999923706055,63.79218292236328
GIPTA,2026-07-09,65.4000015258789,65.3919906616211
GIPTA,2026-07-10,64.30000305175781,64.29212951660156
GIPTA,2026-07-13,63.400001525878906,63.392234802246094
GIPTA,2026-07-14,63.150001525878906,63.150001525878906
GIPTA,2026-07-16,63.349998474121094,63.349998474121094
GIPTA,2026-07-17,61.599998474121094,61.599998474121094
GIPTA,2026-07-20,61.70000076293945,61.70000076293945
GIPTA,2026-07-21,61.70000076293945,61.70000076293945
GIPTA,2026-07-22,60.70000076293945,60.70000076293945
GIPTA,2026-07-23,60.29999923706055,60.29999923706055
GIPTA,2026-07-24,64.55000305175781,64.55000305175781
GIPTA,2026-07-27,60.849998474121094,60.849998474121094
GIPTA,2026-07-28,60.0,60.0
GIPTA,2026-07-29,59.599998474121094,59.599998474121094
GIPTA,2026-07-30,58.150001525878906,58.150001525878906
GIPTA,2026-07-31,57.45000076293945,57.45000076293945
GIPTA,2026-08-03,57.150001525878906,57.150001525878906
GIPTA,2026-08-04,58.79999923706055,58.79999923706055
GIPTA,2026-08-05,63.0,63.0
GIPTA,2026-08-06,61.5,61.5
GIPTA,2026-08-07,67.6500015258789,67.6500015258789
GIPTA,2026-08-10,68.19999694824219,68.19999694824219
GIPTA,2026-08-11,71.9000015258789,71.9000015258789
GIPTA,2026-08-12,70.0,70.0
GIPTA,2026-08-13,77.0,77.0
GIPTA,2026-08-14,80.9000015258789,80.9000015258789
GIPTA,2026-08-17,79.5,79.5
GIPTA,2026-08-18,81.0,81.0
GIPTA,2026-08-19,77.3499984741211,77.3499984741211
GIPTA,2026-08-20,80.8499984741211,80.8499984741211
GIPTA,2026-08-21,85.4000015258789,85.4000015258789
GIPTA,2026-08-24,93.9000015258789,93.9000015258789
GIPTA,2026-08-25,91.94999694824219,91.94999694824219
GIPTA,2026-08-26,101.0999984741211,101.0999984741211
GIPTA,2026-08-27,94.4000015258789,94.4000015258789
GIPTA,2026-08-28,94.25,94.25
GIPTA,2026-08-31,84.8499984741211,84.8499984741211
GIPTA,2026-09-01,76.4000015258789,76.4000015258789
GIPTA,2026-09-02,70.5999984741211,70.5999984741211
GIPTA,2026-09-03,68.4000015258789,68.4000015258789
GIPTA,2026-09-04,69.25,69.25
GIPTA,2026-09-08,78.80000305175781,78.80000305175781
GIPTA,2026-09-09,77.80000305175781,77.80000305175781
GIPTA,2026-09-10,73.5,73.5
GIPTA,2026-09-11,71.5999984741211,71.5999984741211
GIPTA,2026-09-14,70.4000015258789,70.4000015258789
GIPTA,2026-09-15,68.55000305175781,68.55000305175781
GIPTA,2026-09-16,61.70000076293945,61.70000076293945
