ticker,trade_date,close,adj_close
DAPGM,2026-06-16,10.699999809265137,10.699999809265137
DAPGM,2026-06-17,10.75,10.75
DAPGM,2026-06-18,10.739999771118164,10.739999771118164
DAPGM,2026-06-19,10.800000190734863,10.800000190734863
DAPGM,2026-06-22,10.539999961853027,10.539999961853027
DAPGM,2026-06-23,10.0,10.0
DAPGM,2026-06-24,10.050000190734863,10.050000190734863
DAPGM,2026-06-25,10.279999732971191,10.279999732971191
DAPGM,2026-06-26,10.300000190734863,10.300000190734863
DAPGM,2026-06-29,10.09000015258789,10.09000015258789
DAPGM,2026-06-30,9.800000190734863,9.800000190734863
DAPGM,2026-07-01,9.65999984741211,9.65999984741211
DAPGM,2026-07-02,9.40999984741211,9.40999984741211
DAPGM,2026-07-03,9.539999961853027,9.539999961853027
DAPGM,2026-07-06,9.399999618530273,9.399999618530273
DAPGM,2026-07-07,9.359999656677246,9.359999656677246
DAPGM,2026-07-08,9.020000457763672,9.020000457763672
DAPGM,2026-07-09,9.0600004196167,9.0600004196167
DAPGM,2026-07-10,8.979999542236328,8.979999542236328
DAPGM,2026-07-13,9.010000228881836,9.010000228881836
DAPGM,2026-07-14,9.100000381469727,9.100000381469727
DAPGM,2026-07-16,9.449999809265137,9.449999809265137
DAPGM,2026-07-17,9.4399995803833,9.4399995803833
DAPGM,2026-07-20,9.789999961853027,9.789999961853027
DAPGM,2026-07-21,9.640000343322754,9.640000343322754
DAPGM,2026-07-22,9.890000343322754,9.890000343322754
DAPGM,2026-07-23,9.869999885559082,9.869999885559082
DAPGM,2026-07-24,9.520000457763672,9.520000457763672
DAPGM,2026-07-27,9.640000343322754,9.640000343322754
DAPGM,2026-07-28,9.289999961853027,9.289999961853027
DAPGM,2026-07-29,9.140000343322754,9.140000343322754
DAPGM,2026-07-30,8.75,8.75
DAPGM,2026-07-31,8.6899995803833,8.6899995803833
DAPGM,2026-08-03,8.5,8.5
DAPGM,2026-08-04,8.699999809265137,8.699999809265137
DAPGM,2026-08-05,8.600000381469727,8.600000381469727
DAPGM,2026-08-06,8.600000381469727,8.600000381469727
DAPGM,2026-08-07,9.050000190734863,9.050000190734863
DAPGM,2026-08-10,8.5,8.5
DAPGM,2026-08-11,8.4399995803833,8.4399995803833
DAPGM,2026-08-12,8.600000381469727,8.600000381469727
DAPGM,2026-08-13,8.649999618530273,8.649999618530273
DAPGM,2026-08-14,8.630000114440918,8.630000114440918
DAPGM,2026-08-17,8.5600004196167,8.5600004196167
DAPGM,2026-08-18,8.079999923706055,8.079999923706055
DAPGM,2026-08-19,8.550000190734863,8.550000190734863
DAPGM,2026-08-20,8.5600004196167,8.5600004196167
DAPGM,2026-08-21,8.869999885559082,8.869999885559082
DAPGM,2026-08-24,8.600000381469727,8.600000381469727
DAPGM,2026-08-25,8.550000190734863,8.550000190734863
DAPGM,2026-08-26,8.449999809265137,8.449999809265137
DAPGM,2026-08-27,8.479999542236328,8.479999542236328
DAPGM,2026-08-28,8.600000381469727,8.600000381469727
DAPGM,2026-08-31,8.109999656677246,8.109999656677246
DAPGM,2026-09-01,7.760000228881836,7.760000228881836
DAPGM,2026-09-02,8.039999961853027,8.039999961853027
DAPGM,2026-09-03,7.5,7.5
DAPGM,2026-09-04,7.650000095367432,7.650000095367432
DAPGM,2026-09-08,8.149999618530273,8.149999618530273
DAPGM,2026-09-09,8.319999694824219,8.319999694824219
DAPGM,2026-09-10,8.100000381469727,8.100000381469727
DAPGM,2026-09-11,8.199999809265137,8.199999809265137
DAPGM,2026-09-14,7.800000190734863,7.800000190734863
