month,signal_date,index_code,ticker,trade_date,open,close,price_source_ticker,price_resolution,has_execution_price
2022-07,2022-07-01,XU100,TCELL,2022-07-01,16.209999084472656,16.579999923706055,TCELL,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,THYAO,2022-07-01,47.220001220703125,49.29999923706055,THYAO,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TKFEN,2022-07-01,21.71999931335449,22.700000762939453,TKFEN,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TKNSA,2022-07-01,7.269999980926514,7.28000020980835,TKNSA,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TOASO,2022-07-01,60.09999847412109,61.29999923706055,TOASO,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TRGYO,2022-07-01,8.119999885559082,8.039999961853027,TRGYO,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TRILC,2022-07-01,1.3871220350265503,1.3996050357818604,TRILC,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TSKB,2022-07-01,2.0199999809265137,2.049999952316284,TSKB,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TTKOM,2022-07-01,8.770000457763672,8.920000076293945,TTKOM,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TTRAK,2022-07-01,116.16000366210938,117.22666931152344,TTRAK,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TUPRS,2022-07-01,37.78571319580078,38.35714340209961,TUPRS,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,TURSG,2022-07-01,0.2892189919948578,0.2909609973430633,TURSG,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,ULKER,2022-07-01,14.4399995803833,14.399999618530272,ULKER,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,VAKBN,2022-07-01,3.559999942779541,3.609999895095825,VAKBN,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,VESBE,2022-07-01,9.020000457763672,8.949999809265137,VESBE,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,VESTL,2022-07-01,23.799999237060547,23.940000534057617,VESTL,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,YATAS,2022-07-01,13.81999969482422,13.789999961853027,YATAS,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,YKBNK,2022-07-01,4.309999942779541,4.409999847412109,YKBNK,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,ZOREN,2022-07-01,1.1625310182571411,1.1746410131454468,ZOREN,DIRECT_YAHOO,True
2022-07,2022-07-01,XU100,ZRGYO,2022-07-01,3.130000114440918,3.130000114440918,ZRGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AEFES,2022-08-01,3.7100000381469727,3.7179999351501465,AEFES,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AGHOL,2022-08-01,7.269999980926514,7.614999771118164,AGHOL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AKBNK,2022-08-01,8.640000343322754,8.850000381469727,AKBNK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AKFGY,2022-08-01,1.2896699905395508,1.2896699905395508,AKFGY,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AKSA,2022-08-01,4.974999904632568,5.025000095367432,AKSA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AKSEN,2022-08-01,30.200000762939453,30.26000022888184,AKSEN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ALARK,2022-08-01,39.040000915527344,39.97999954223633,ALARK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ALBRK,2022-08-01,1.3700000047683716,1.3899999856948853,ALBRK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ALGYO,2022-08-01,1.1466660499572754,1.169523000717163,ALGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ALKIM,2022-08-01,10.75,10.989999771118164,ALKIM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ARCLK,2022-08-01,64.9000015258789,65.44999694824219,ARCLK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ARDYZ,2022-08-01,5.53000020980835,5.570000171661377,ARDYZ,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ASELS,2022-08-01,11.140000343322754,11.539999961853027,ASELS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,AYDEM,2022-08-01,10.050000190734863,10.0,AYDEM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BAGFS,2022-08-01,17.75,18.18000030517578,BAGFS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BASGZ,2022-08-01,15.829999923706056,15.9399995803833,BASGZ,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BERA,2022-08-01,7.489999771118164,7.375,BERA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BIMAS,2022-08-01,46.04999923706055,47.57500076293945,BIMAS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BRYAT,2022-08-01,400.0,401.3999938964844,BRYAT,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,BUCIM,2022-08-01,2.559999942779541,2.619999885559082,BUCIM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,CCOLA,2022-08-01,145.89999389648438,151.10000610351562,CCOLA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,CEMTS,2022-08-01,5.84447193145752,6.147398948669434,CEMTS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,CIMSA,2022-08-01,5.614284992218018,5.5485711097717285,CIMSA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,DEVA,2022-08-01,33.97999954223633,34.20000076293945,DEVA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,DOAS,2022-08-01,85.0,85.05000305175781,DOAS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,DOHOL,2022-08-01,3.890000104904175,3.9800000190734863,DOHOL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ECILC,2022-08-01,14.25,14.369999885559082,ECILC,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,EGEEN,2022-08-01,2139.0,2152.199951171875,EGEEN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,EKGYO,2022-08-01,3.0999999046325684,3.140000104904175,EKGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ENJSA,2022-08-01,15.199999809265137,15.649999618530272,ENJSA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ENKAI,2022-08-01,18.739999771118164,18.989999771118164,ENKAI,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ERBOS,2022-08-01,114.0999984741211,116.0,ERBOS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,EREGL,2022-08-01,13.850000381469728,14.020000457763672,EREGL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,FROTO,2022-08-01,30.450000762939453,30.309999465942383,FROTO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GARAN,2022-08-01,14.520000457763672,14.710000038146973,GARAN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GENIL,2022-08-01,1.4053330421447754,1.426666021347046,GENIL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GLYHO,2022-08-01,1.0399999618530271,1.076665997505188,GLYHO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GOZDE,2022-08-01,8.880000114440918,8.949999809265137,GOZDE,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GSDHO,2022-08-01,1.8179999589920044,1.8315000534057615,GSDHO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GUBRF,2022-08-01,90.0,92.6999969482422,GUBRF,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,GWIND,2022-08-01,10.190749168395996,10.2600736618042,GWIND,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,HALKB,2022-08-01,4.860000133514404,4.940000057220459,HALKB,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,HEKTS,2022-08-01,9.49433135986328,9.653326988220217,HEKTS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,INDES,2022-08-01,2.46399998664856,2.511785984039306,INDES,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,INVES,,,,,,False
2022-08,2022-08-01,XU100,IPEKE,2022-08-01,17.700000762939453,18.030000686645508,TRENJ,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-08,2022-08-01,XU100,ISCTR,2022-08-01,2.0999999046325684,2.1760001182556152,ISCTR,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ISDMR,2022-08-01,23.0,23.459999084472656,ISDMR,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ISFIN,2022-08-01,3.950000047683716,3.890000104904175,ISFIN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ISGYO,2022-08-01,19.799999237060547,20.5,ISGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ISMEN,2022-08-01,5.040999889373779,5.258732795715332,ISMEN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,JANTS,2022-08-01,9.864529609680176,9.984291076660156,JANTS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,KARSN,2022-08-01,7.179999828338623,7.110000133514404,KARSN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,KCHOL,2022-08-01,37.0,37.7599983215332,KCHOL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,KONTR,2022-08-01,8.352320671081543,8.451557159423828,KONTR,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,KORDS,2022-08-01,48.900001525878906,49.720001220703125,KORDS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,KOZAA,2022-08-01,28.479999542236328,28.899999618530277,TRMET,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-08,2022-08-01,XU100,KOZAL,2022-08-01,7.761903762817383,7.976190090179443,TRALT,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-08,2022-08-01,XU100,KRDMD,2022-08-01,10.729999542236328,11.109999656677246,KRDMD,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,LOGO,2022-08-01,46.09999847412109,46.97999954223633,LOGO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,MAVI,2022-08-01,7.993750095367432,8.074999809265137,MAVI,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,MGROS,2022-08-01,56.25,57.84999847412109,MGROS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,NTHOL,2022-08-01,11.1899995803833,11.029999732971191,NTHOL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,NUGYO,2022-08-01,4.679999828338623,4.699999809265137,NUGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ODAS,2022-08-01,3.799999952316284,3.890000104904175,ODAS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,OTKAR,2022-08-01,95.41999816894533,93.6999969482422,OTKAR,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,OYAKC,2022-08-01,3.241024971008301,3.241024971008301,OYAKC,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,PARSN,2022-08-01,38.119998931884766,37.52000045776367,PARSN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,PETKM,2022-08-01,9.0,9.18000030517578,PETKM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,PGSUS,2022-08-01,34.55684280395508,34.966041564941406,PGSUS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,PSGYO,2022-08-01,0.687076985836029,0.691510021686554,PSGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,QUAGR,2022-08-01,2.73272705078125,2.7272720336914062,QUAGR,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SAHOL,2022-08-01,19.940000534057617,20.65999984741211,SAHOL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SASA,2022-08-01,2.398916959762573,2.4955170154571533,SASA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SELEC,2022-08-01,17.06999969482422,17.450000762939453,SELEC,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SISE,2022-08-01,22.100000381469727,23.100000381469727,SISE,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SKBNK,2022-08-01,1.75,1.690000057220459,SKBNK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SNGYO,2022-08-01,2.216249942779541,1.9987499713897705,SNGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,SOKM,2022-08-01,13.920000076293944,14.68000030517578,SOKM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TAVHL,2022-08-01,57.0,56.59999847412109,TAVHL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TCELL,2022-08-01,17.0,17.25,TCELL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,THYAO,2022-08-01,50.75,51.5,THYAO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TKFEN,2022-08-01,25.63999938964844,25.799999237060547,TKFEN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TKNSA,2022-08-01,8.289999961853027,8.470000267028809,TKNSA,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TOASO,2022-08-01,74.0,74.44999694824219,TOASO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TRGYO,2022-08-01,7.849999904632568,8.600000381469727,TRGYO,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TRILC,2022-08-01,1.53691303730011,1.5306719541549685,TRILC,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TSKB,2022-08-01,2.650000095367432,2.630000114440918,TSKB,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TTKOM,2022-08-01,9.09000015258789,9.130000114440918,TTKOM,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TTRAK,2022-08-01,127.46666717529295,130.6133270263672,TTRAK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TUPRS,2022-08-01,38.38571548461914,39.0,TUPRS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,TURSG,2022-08-01,0.3043189942836761,0.3048990070819855,TURSG,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ULKER,2022-08-01,14.789999961853027,14.869999885559082,ULKER,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,VAKBN,2022-08-01,3.910000085830689,3.9600000381469727,VAKBN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,VESBE,2022-08-01,8.420000076293945,8.640000343322754,VESBE,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,VESTL,2022-08-01,24.479999542236328,26.059999465942383,VESTL,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,YATAS,2022-08-01,14.739999771118164,15.020000457763672,YATAS,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,YKBNK,2022-08-01,4.739999771118164,4.849999904632568,YKBNK,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ZOREN,2022-08-01,1.259408950805664,1.2775729894638062,ZOREN,DIRECT_YAHOO,True
2022-08,2022-08-01,XU100,ZRGYO,2022-08-01,3.130000114440918,3.150000095367432,ZRGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AEFES,2022-09-01,4.125999927520752,4.033999919891357,AEFES,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AGHOL,2022-09-01,7.46999979019165,7.320000171661377,AGHOL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AKBNK,2022-09-01,11.739999771118164,11.850000381469728,AKBNK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AKFGY,2022-09-01,1.533661961555481,1.5037859678268433,AKFGY,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AKSA,2022-09-01,4.608333110809326,4.504166126251221,AKSA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AKSEN,2022-09-01,28.68000030517578,29.420000076293945,AKSEN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ALARK,2022-09-01,50.5,53.95000076293945,ALARK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ALBRK,2022-09-01,2.430000066757202,2.400000095367432,ALBRK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ALGYO,2022-09-01,1.2146029472351074,1.2539680004119873,ALGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ALKIM,2022-09-01,14.300000190734863,14.010000228881836,ALKIM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ARCLK,2022-09-01,69.6500015258789,69.30000305175781,ARCLK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ARDYZ,2022-09-01,6.900000095367432,6.769999980926514,ARDYZ,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ASELS,2022-09-01,12.979999542236328,12.720000267028809,ASELS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,AYDEM,2022-09-01,13.600000381469728,14.020000457763672,AYDEM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BAGFS,2022-09-01,22.059999465942383,22.959999084472656,BAGFS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BASGZ,2022-09-01,17.280000686645508,17.0,BASGZ,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BERA,2022-09-01,8.925000190734863,8.675000190734863,BERA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BIMAS,2022-09-01,54.5,54.650001525878906,BIMAS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BRYAT,2022-09-01,430.5,445.5,BRYAT,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,BUCIM,2022-09-01,3.380000114440918,3.299999952316284,BUCIM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,CCOLA,2022-09-01,159.89999389648438,156.39999389648438,CCOLA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,CEMTS,2022-09-01,6.434169769287109,6.357428073883057,CEMTS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,CIMSA,2022-09-01,7.571427822113037,7.528571128845215,CIMSA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,DEVA,2022-09-01,34.70000076293945,34.2599983215332,DEVA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,DOAS,2022-09-01,100.0999984741211,98.8499984741211,DOAS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,DOHOL,2022-09-01,5.25,5.369999885559082,DOHOL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ECILC,2022-09-01,13.850000381469728,14.279999732971191,ECILC,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,EGEEN,2022-09-01,2299.800048828125,2340.0,EGEEN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,EKGYO,2022-09-01,4.039999961853027,4.0,EKGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ENJSA,2022-09-01,17.43000030517578,16.8799991607666,ENJSA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ENKAI,2022-09-01,18.51000022888184,18.489999771118164,ENKAI,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ERBOS,2022-09-01,115.3000030517578,114.6999969482422,ERBOS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,EREGL,2022-09-01,14.390000343322754,13.949999809265137,EREGL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,FROTO,2022-09-01,33.20000076293945,32.779998779296875,FROTO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GARAN,2022-09-01,23.020000457763672,22.71999931335449,GARAN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GENIL,2022-09-01,1.7200000286102295,1.7013330459594729,GENIL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GLYHO,2022-09-01,1.340000033378601,1.3366659879684448,GLYHO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GOZDE,2022-09-01,9.4399995803833,9.59000015258789,GOZDE,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GSDHO,2022-09-01,1.9574999809265137,1.9889999628067017,GSDHO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GUBRF,2022-09-01,117.0,116.0,GUBRF,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,GWIND,2022-09-01,15.00387191772461,15.746638298034668,GWIND,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,HALKB,2022-09-01,8.619999885559082,8.520000457763672,HALKB,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,HEKTS,2022-09-01,11.640775680541992,11.52720832824707,HEKTS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,INDES,2022-09-01,2.741760015487671,2.720853090286255,INDES,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,INVES,,,,,,False
2022-09,2022-09-01,XU100,IPEKE,2022-09-01,17.959999084472656,17.700000762939453,TRENJ,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-09,2022-09-01,XU100,ISCTR,2022-09-01,3.171999931335449,3.2160000801086426,ISCTR,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ISDMR,2022-09-01,24.65999984741211,24.100000381469727,ISDMR,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ISFIN,2022-09-01,8.170000076293945,8.779999732971191,ISFIN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ISGYO,2022-09-01,18.149999618530277,18.559999465942383,ISGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ISMEN,2022-09-01,6.721333026885986,6.555665969848633,ISMEN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,JANTS,2022-09-01,9.864529609680176,9.820406913757324,JANTS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,KARSN,2022-09-01,8.09000015258789,7.880000114440918,KARSN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,KCHOL,2022-09-01,45.400001525878906,44.36000061035156,KCHOL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,KONTR,2022-09-01,13.140149116516112,13.615234375,KONTR,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,KORDS,2022-09-01,57.29999923706055,56.54999923706055,KORDS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,KOZAA,2022-09-01,27.15999984741211,26.520000457763672,TRMET,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-09,2022-09-01,XU100,KOZAL,2022-09-01,7.566666126251221,7.395237922668457,TRALT,BORSA_LINEAGE_YAHOO_ALIAS,True
2022-09,2022-09-01,XU100,KRDMD,2022-09-01,11.800000190734863,11.579999923706056,KRDMD,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,LOGO,2022-09-01,47.459999084472656,45.86000061035156,LOGO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,MAVI,2022-09-01,8.743749618530273,8.806249618530273,MAVI,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,MGROS,2022-09-01,80.94999694824219,81.8499984741211,MGROS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,NTHOL,2022-09-01,11.829999923706056,12.279999732971191,NTHOL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,NUGYO,2022-09-01,5.199999809265137,5.079999923706055,NUGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ODAS,2022-09-01,4.610000133514404,4.840000152587891,ODAS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,OTKAR,2022-09-01,96.5999984741211,105.08000183105467,OTKAR,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,OYAKC,2022-09-01,3.766665935516357,3.684614896774292,OYAKC,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,PARSN,2022-09-01,40.18000030517578,41.5,PARSN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,PETKM,2022-09-01,14.300000190734863,13.899999618530272,PETKM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,PGSUS,2022-09-01,42.65897750854492,42.14748001098633,PGSUS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,PSGYO,2022-09-01,0.9264469742774964,0.8998500108718872,PSGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,QUAGR,2022-09-01,2.807271957397461,2.7127270698547363,QUAGR,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SAHOL,2022-09-01,25.299999237060547,25.1200008392334,SAHOL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SASA,2022-09-01,2.8685030937194824,2.8175199031829834,SASA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SELEC,2022-09-01,20.07999992370605,19.649999618530277,SELEC,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SISE,2022-09-01,24.5,23.899999618530277,SISE,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SKBNK,2022-09-01,3.7200000286102295,3.869999885559082,SKBNK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SNGYO,2022-09-01,1.6012500524520874,1.627500057220459,SNGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,SOKM,2022-09-01,16.850000381469727,16.969999313354492,SOKM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TAVHL,2022-09-01,62.34999847412109,61.0,TAVHL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TCELL,2022-09-01,21.6200008392334,21.459999084472656,TCELL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,THYAO,2022-09-01,73.0999984741211,71.0999984741211,THYAO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TKFEN,2022-09-01,29.84000015258789,30.420000076293945,TKFEN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TKNSA,2022-09-01,10.100000381469728,10.010000228881836,TKNSA,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TOASO,2022-09-01,88.25,89.0,TOASO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TRGYO,2022-09-01,8.609999656677246,8.460000038146973,TRGYO,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TRILC,2022-09-01,1.7553579807281494,1.7179100513458252,TRILC,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TSKB,2022-09-01,5.0,5.409999847412109,TSKB,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TTKOM,2022-09-01,10.510000228881836,10.420000076293944,TTKOM,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TTRAK,2022-09-01,130.34666442871094,130.02667236328125,TTRAK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TUPRS,2022-09-01,50.914283752441406,48.414283752441406,TUPRS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,TURSG,2022-09-01,0.3989830017089844,0.3984020054340362,TURSG,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ULKER,2022-09-01,17.950000762939453,17.770000457763672,ULKER,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,VAKBN,2022-09-01,7.480000019073486,7.659999847412109,VAKBN,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,VESBE,2022-09-01,9.4399995803833,9.199999809265137,VESBE,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,VESTL,2022-09-01,29.440000534057617,29.899999618530277,VESTL,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,YATAS,2022-09-01,16.200000762939453,16.84000015258789,YATAS,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,YKBNK,2022-09-01,7.019999980926514,7.570000171661377,YKBNK,DIRECT_YAHOO,True
2022-09,2022-09-01,XU100,ZOREN,2022-09-01,1.7861809730529783,1.7861809730529783,ZOREN,DIRECT_YAHOO,True
