ticker,company_name,sector_index_code,sector_code,is_active,kap_company_id,source_url,universe_source
TERA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2464,https://kap.org.tr/tr/sirket-bilgileri/ozet/2464-tera-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
TEVKS,TERA VARLIK KİRALAMA A.Ş.,,,True,6193,https://kap.org.tr/tr/sirket-bilgileri/ozet/6193-tera-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
TEZOL,EUROPAP TEZOL KAĞIT SANAYİ VE TİCARET A.Ş.,,,True,4838,https://kap.org.tr/tr/sirket-bilgileri/ozet/4838-europap-tezol-kagit-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TFNVK,TF VARLIK KİRALAMA A.Ş.,,,True,1711,https://kap.org.tr/tr/sirket-bilgileri/ozet/1711-tf-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
TGB,TÜRKİYE GARANTİ BANKASI A.Ş.,,,True,2422,https://kap.org.tr/tr/sirket-bilgileri/ozet/2422-turkiye-garanti-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TGSAS,TGS DIŞ TİCARET A.Ş.,,,True,1613,https://kap.org.tr/tr/sirket-bilgileri/ozet/1613-tgs-dis-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
THL,TÜRKİYE HALK BANKASI A.Ş.,,,True,2423,https://kap.org.tr/tr/sirket-bilgileri/ozet/2423-turkiye-halk-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
THR,TÜRKİYE İHRACAT KREDİ BANKASI A.Ş.,,,True,2424,https://kap.org.tr/tr/sirket-bilgileri/ozet/2424-turkiye-ihracat-kredi-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
THYAO,TÜRK HAVA YOLLARI A.O.,,,True,1107,https://kap.org.tr/tr/sirket-bilgileri/ozet/1107-turk-hava-yollari-a-o,KAP_PUBLIC_BIST_COMPANIES
TIB,TÜRKİYE İŞ BANKASI A.Ş.,,,True,2425,https://kap.org.tr/tr/sirket-bilgileri/ozet/2425-turkiye-is-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TIMUR,TİMUR GAYRİMENKUL GELİŞTİRME YAPI VE YATIRIM A.Ş.,,,True,2473,https://kap.org.tr/tr/sirket-bilgileri/ozet/2473-timur-gayrimenkul-gelistirme-yapi-ve-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
TKFEN,TEKFEN HOLDİNG A.Ş.,,,True,1470,https://kap.org.tr/tr/sirket-bilgileri/ozet/1470-tekfen-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
TKNKA,TEKNİKA PLAST TEKNİK KALIP PLASTİK SANAYİ VE TİCARET A.Ş.,,,True,6274,https://kap.org.tr/tr/sirket-bilgileri/ozet/6274-teknika-plast-teknik-kalip-plastik-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TKNSA,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,,,True,1607,https://kap.org.tr/tr/sirket-bilgileri/ozet/1607-teknosa-ic-ve-dis-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TLMAN,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,,,True,4570,https://kap.org.tr/tr/sirket-bilgileri/ozet/4570-trabzon-liman-isletmeciligi-a-s,KAP_PUBLIC_BIST_COMPANIES
TMPOL,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,,,True,2075,https://kap.org.tr/tr/sirket-bilgileri/ozet/2075-temapol-polimer-plastik-ve-insaat-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TMSN,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,,,True,1694,https://kap.org.tr/tr/sirket-bilgileri/ozet/1694-tumosan-motor-ve-traktor-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
TNZTP,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,,,True,5261,https://kap.org.tr/tr/sirket-bilgileri/ozet/5261-tapdi-oksijen-ozel-saglik-ve-egitim-hizmetleri-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TOASO,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,,,True,1096,https://kap.org.tr/tr/sirket-bilgileri/ozet/1096-tofas-turk-otomobil-fabrikasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TRA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2464,https://kap.org.tr/tr/sirket-bilgileri/ozet/2464-tera-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
TRALT,TÜRK ALTIN İŞLETMELERİ A.Ş.,,,True,1500,https://kap.org.tr/tr/sirket-bilgileri/ozet/1500-turk-altin-isletmeleri-a-s,KAP_PUBLIC_BIST_COMPANIES
TRBNK,TERA YATIRIM BANKASI A.Ş.,,,True,5886,https://kap.org.tr/tr/sirket-bilgileri/ozet/5886-tera-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TRCAS,TURCAS HOLDİNG A.Ş.,,,True,1102,https://kap.org.tr/tr/sirket-bilgileri/ozet/1102-turcas-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
TRENJ,TR DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,,,True,986,https://kap.org.tr/tr/sirket-bilgileri/ozet/986-tr-dogal-enerji-kaynaklari-arastirma-ve-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
TRFFA,TERA FİNANS FAKTORİNG A.Ş.,,,True,2463,https://kap.org.tr/tr/sirket-bilgileri/ozet/2463-tera-finans-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
TRGYO,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1524,https://kap.org.tr/tr/sirket-bilgileri/ozet/1524-torunlar-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
TRHOL,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,,,True,1089,https://kap.org.tr/tr/sirket-bilgileri/ozet/1089-tera-finansal-yatirimlar-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
TRILC,TURK İLAÇ VE SERUM SANAYİ A.Ş.,,,True,5263,https://kap.org.tr/tr/sirket-bilgileri/ozet/5263-turk-ilac-ve-serum-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
TRKFN,TURK FİNANSMAN A.Ş.,,,True,4952,https://kap.org.tr/tr/sirket-bilgileri/ozet/4952-turk-finansman-a-s,KAP_PUBLIC_BIST_COMPANIES
TRKNT,TURKNET İLETİŞİM HİZMETLERİ A.Ş.,,,True,4874,https://kap.org.tr/tr/sirket-bilgileri/ozet/4874-turknet-iletisim-hizmetleri-a-s,KAP_PUBLIC_BIST_COMPANIES
TRMEN,TRIVE YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1296,https://kap.org.tr/tr/sirket-bilgileri/ozet/1296-trive-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
TRMET,TR ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,,,True,1010,https://kap.org.tr/tr/sirket-bilgileri/ozet/1010-tr-anadolu-metal-madencilik-isletmeleri-a-s,KAP_PUBLIC_BIST_COMPANIES
TRYKI,TİRYAKİ AGRO GIDA SANAYİ VE TİCARET A.Ş.,,,True,2433,https://kap.org.tr/tr/sirket-bilgileri/ozet/2433-tiryaki-agro-gida-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TSGYO,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1502,https://kap.org.tr/tr/sirket-bilgileri/ozet/1502-tskb-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
TSK,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,,,True,2427,https://kap.org.tr/tr/sirket-bilgileri/ozet/2427-turkiye-sinai-kalkinma-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TSKB,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,,,True,2427,https://kap.org.tr/tr/sirket-bilgileri/ozet/2427-turkiye-sinai-kalkinma-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
TSPOR,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,,,True,1400,https://kap.org.tr/tr/sirket-bilgileri/ozet/1400-trabzonspor-sportif-yatirim-ve-futbol-isletmeciligi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TTKOM,TÜRK TELEKOMÜNİKASYON A.Ş.,,,True,1473,https://kap.org.tr/tr/sirket-bilgileri/ozet/1473-turk-telekomunikasyon-a-s,KAP_PUBLIC_BIST_COMPANIES
TTRAK,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,,,True,1393,https://kap.org.tr/tr/sirket-bilgileri/ozet/1393-turk-traktor-ve-ziraat-makineleri-a-s,KAP_PUBLIC_BIST_COMPANIES
TUCLK,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,,,True,2264,https://kap.org.tr/tr/sirket-bilgileri/ozet/2264-tugcelik-aluminyum-ve-metal-mamulleri-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TUKAS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,,,True,1101,https://kap.org.tr/tr/sirket-bilgileri/ozet/1101-tukas-gida-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
TUPRS,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,,,True,1105,https://kap.org.tr/tr/sirket-bilgileri/ozet/1105-tupras-turkiye-petrol-rafinerileri-a-s,KAP_PUBLIC_BIST_COMPANIES
TUREX,TUREKS TURİZM TAŞIMACILIK A.Ş.,,,True,3986,https://kap.org.tr/tr/sirket-bilgileri/ozet/3986-tureks-turizm-tasimacilik-a-s,KAP_PUBLIC_BIST_COMPANIES
TURGG,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,,,True,1996,https://kap.org.tr/tr/sirket-bilgileri/ozet/1996-turker-proje-gayrimenkul-ve-yatirim-gelistirme-a-s,KAP_PUBLIC_BIST_COMPANIES
TURSG,TÜRKİYE SİGORTA A.Ş.,,,True,975,https://kap.org.tr/tr/sirket-bilgileri/ozet/975-turkiye-sigorta-a-s,KAP_PUBLIC_BIST_COMPANIES
TV8TV,TV8 TV YAYINCILIK A.Ş.,,,True,3548,https://kap.org.tr/tr/sirket-bilgileri/ozet/3548-tv8-tv-yayincilik-a-s,KAP_PUBLIC_BIST_COMPANIES
TVB,TÜRKİYE VAKIFLAR BANKASI T.A.O.,,,True,2428,https://kap.org.tr/tr/sirket-bilgileri/ozet/2428-turkiye-vakiflar-bankasi-t-a-o,KAP_PUBLIC_BIST_COMPANIES
TVM,TRIVE YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1296,https://kap.org.tr/tr/sirket-bilgileri/ozet/1296-trive-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
UCAYM,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,,,True,6182,https://kap.org.tr/tr/sirket-bilgileri/ozet/6182-ucay-muhendislik-enerji-ve-iklimlendirme-teknolojileri-a-s,KAP_PUBLIC_BIST_COMPANIES
UFUK,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,,,True,1444,https://kap.org.tr/tr/sirket-bilgileri/ozet/1444-ufuk-yatirim-yonetim-ve-gayrimenkul-a-s,KAP_PUBLIC_BIST_COMPANIES
ULAS,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,,,True,1677,https://kap.org.tr/tr/sirket-bilgileri/ozet/1677-ulaslar-turizm-enerji-tarim-gida-ve-insaat-yatirimlari-a-s,KAP_PUBLIC_BIST_COMPANIES
ULKER,ÜLKER BİSKÜVİ SANAYİ A.Ş.,,,True,859,https://kap.org.tr/tr/sirket-bilgileri/ozet/859-ulker-biskuvi-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
ULUFA,ULUSAL FAKTORİNG A.Ş.,,,True,2149,https://kap.org.tr/tr/sirket-bilgileri/ozet/2149-ulusal-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
ULUSE,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,,,True,2374,https://kap.org.tr/tr/sirket-bilgileri/ozet/2374-ulusoy-elektrik-imalat-taahhut-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ULUUN,ULUSOY UN SANAYİ VE TİCARET A.Ş.,,,True,2375,https://kap.org.tr/tr/sirket-bilgileri/ozet/2375-ulusoy-un-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
UMPAS,UMPAŞ HOLDİNG A.Ş.,,,True,2065,https://kap.org.tr/tr/sirket-bilgileri/ozet/2065-umpas-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
UNLU,ÜNLÜ YATIRIM HOLDİNG A.Ş.,,,True,2474,https://kap.org.tr/tr/sirket-bilgileri/ozet/2474-unlu-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
USAK,UŞAK SERAMİK SANAYİ A.Ş.,,,True,1111,https://kap.org.tr/tr/sirket-bilgileri/ozet/1111-usak-seramik-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
USHOL,US YATIRIM HOLDİNG A.Ş.,,,True,1403,https://kap.org.tr/tr/sirket-bilgileri/ozet/1403-us-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
VAKBN,TÜRKİYE VAKIFLAR BANKASI T.A.O.,,,True,2428,https://kap.org.tr/tr/sirket-bilgileri/ozet/2428-turkiye-vakiflar-bankasi-t-a-o,KAP_PUBLIC_BIST_COMPANIES
VAKFA,VAKIF FAKTORİNG A.Ş.,,,True,2556,https://kap.org.tr/tr/sirket-bilgileri/ozet/2556-vakif-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
VAKFN,VAKIF FİNANSAL KİRALAMA A.Ş.,,,True,1115,https://kap.org.tr/tr/sirket-bilgileri/ozet/1115-vakif-finansal-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
VAKKO,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,,,True,1119,https://kap.org.tr/tr/sirket-bilgileri/ozet/1119-vakko-tekstil-ve-hazir-giyim-sanayi-isletmeleri-a-s,KAP_PUBLIC_BIST_COMPANIES
VAKVK,VAKIF VARLIK KİRALAMA A.Ş.,,,True,4329,https://kap.org.tr/tr/sirket-bilgileri/ozet/4329-vakif-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
VANGD,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,,,True,1558,https://kap.org.tr/tr/sirket-bilgileri/ozet/1558-vanet-gida-sanayi-ic-ve-dis-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
VBTYZ,VBT YAZILIM A.Ş.,,,True,5369,https://kap.org.tr/tr/sirket-bilgileri/ozet/5369-vbt-yazilim-a-s,KAP_PUBLIC_BIST_COMPANIES
VDFAS,VOLKSWAGEN DOĞUŞ FİNANSMAN A.Ş.,,,True,2153,https://kap.org.tr/tr/sirket-bilgileri/ozet/2153-volkswagen-dogus-finansman-a-s,KAP_PUBLIC_BIST_COMPANIES
VDFLO,VDF FİLO KİRALAMA A.Ş.,,,True,5080,https://kap.org.tr/tr/sirket-bilgileri/ozet/5080-vdf-filo-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
VERTU,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,,,True,2048,https://kap.org.tr/tr/sirket-bilgileri/ozet/2048-verusaturk-girisim-sermayesi-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
VERUS,VERUSA HOLDİNG A.Ş.,,,True,2059,https://kap.org.tr/tr/sirket-bilgileri/ozet/2059-verusa-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
VESBE,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,,,True,1419,https://kap.org.tr/tr/sirket-bilgileri/ozet/1419-vestel-beyaz-esya-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
VESTL,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,,,True,1122,https://kap.org.tr/tr/sirket-bilgileri/ozet/1122-vestel-elektronik-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
VEYAS,TÜRKER VANGÖLÜ ENERJİ YATIRIM A.Ş.,,,True,6273,https://kap.org.tr/tr/sirket-bilgileri/ozet/6273-turker-vangolu-enerji-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
VKFYO,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,,,True,1117,https://kap.org.tr/tr/sirket-bilgileri/ozet/1117-vakif-menkul-kiymet-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
VKGYO,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1116,https://kap.org.tr/tr/sirket-bilgileri/ozet/1116-vakif-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
VKING,VİKİNG KAĞIT VE SELÜLOZ A.Ş.,,,True,1123,https://kap.org.tr/tr/sirket-bilgileri/ozet/1123-viking-kagit-ve-seluloz-a-s,KAP_PUBLIC_BIST_COMPANIES
VRGYO,VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,5885,https://kap.org.tr/tr/sirket-bilgileri/ozet/5885-vera-konsept-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
VSNMD,VİŞNE MADENCİLİK ÜRETİM SANAYİ VE TİCARET A.Ş.,,,True,6060,https://kap.org.tr/tr/sirket-bilgileri/ozet/6060-visne-madencilik-uretim-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YAPRK,YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,,,True,2920,https://kap.org.tr/tr/sirket-bilgileri/ozet/2920-yaprak-sut-ve-besi-ciftlikleri-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YATAS,YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,,,True,1129,https://kap.org.tr/tr/sirket-bilgileri/ozet/1129-yatas-yatak-ve-yorgan-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YATVK,YATIRIM VARLIK KİRALAMA A.Ş.,,,True,4977,https://kap.org.tr/tr/sirket-bilgileri/ozet/4977-yatirim-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
YAYLA,YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,,,True,2061,https://kap.org.tr/tr/sirket-bilgileri/ozet/2061-yayla-enerji-uretim-turizm-ve-insaat-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YBQ,Q YATIRIM BANKASI A.Ş.,,,True,6002,https://kap.org.tr/tr/sirket-bilgileri/ozet/6002-q-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
YBTAS,YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,,,True,1595,https://kap.org.tr/tr/sirket-bilgileri/ozet/1595-yibitas-yozgat-isci-birligi-insaat-malzemeleri-ticaret-ve-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
YEOTK,YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,,,True,2900,https://kap.org.tr/tr/sirket-bilgileri/ozet/2900-yeo-teknoloji-enerji-ve-endustri-a-s,KAP_PUBLIC_BIST_COMPANIES
YESIL,YEŞİL YATIRIM HOLDİNG A.Ş.,,,True,1386,https://kap.org.tr/tr/sirket-bilgileri/ozet/1386-yesil-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
YGGYO,YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,2012,https://kap.org.tr/tr/sirket-bilgileri/ozet/2012-yeni-gimat-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
YIGIT,YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,,,True,5965,https://kap.org.tr/tr/sirket-bilgileri/ozet/5965-yigit-aku-malzemeleri-nakliyat-turizm-insaat-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YKB,YAPI VE KREDİ BANKASI A.Ş.,,,True,2429,https://kap.org.tr/tr/sirket-bilgileri/ozet/2429-yapi-ve-kredi-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
YKBNK,YAPI VE KREDİ BANKASI A.Ş.,,,True,2429,https://kap.org.tr/tr/sirket-bilgileri/ozet/2429-yapi-ve-kredi-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
YKFIN,YAPI KREDİ FİNANSAL KİRALAMA A.O.,,,True,1124,https://kap.org.tr/tr/sirket-bilgileri/ozet/1124-yapi-kredi-finansal-kiralama-a-o,KAP_PUBLIC_BIST_COMPANIES
YKFKT,YAPI KREDİ FAKTORİNG A.Ş.,,,True,2303,https://kap.org.tr/tr/sirket-bilgileri/ozet/2303-yapi-kredi-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
YKR,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2532,https://kap.org.tr/tr/sirket-bilgileri/ozet/2532-yapi-kredi-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
YKSLN,YÜKSELEN ÇELİK A.Ş.,,,True,4873,https://kap.org.tr/tr/sirket-bilgileri/ozet/4873-yukselen-celik-a-s,KAP_PUBLIC_BIST_COMPANIES
YKYAT,YAPI KREDİ YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2532,https://kap.org.tr/tr/sirket-bilgileri/ozet/2532-yapi-kredi-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
YONGA,YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,,,True,1585,https://kap.org.tr/tr/sirket-bilgileri/ozet/1585-yonga-mobilya-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YUNSA,YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,,,True,1132,https://kap.org.tr/tr/sirket-bilgileri/ozet/1132-yunsa-yunlu-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
YYA,AYTEMİZ YATIRIM BANKASI A.Ş.,,,True,6137,https://kap.org.tr/tr/sirket-bilgileri/ozet/6137-aytemiz-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
YYAPI,YEŞİL YAPI ENDÜSTRİSİ A.Ş.,,,True,885,https://kap.org.tr/tr/sirket-bilgileri/ozet/885-yesil-yapi-endustrisi-a-s,KAP_PUBLIC_BIST_COMPANIES
YYLGD,YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,,,True,2759,https://kap.org.tr/tr/sirket-bilgileri/ozet/2759-yayla-agro-gida-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ZEDUR,ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,,,True,1539,https://kap.org.tr/tr/sirket-bilgileri/ozet/1539-zedur-enerji-elektrik-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
ZERGY,ZERAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,6166,https://kap.org.tr/tr/sirket-bilgileri/ozet/6166-zeray-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ZGYO,Z GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,6178,https://kap.org.tr/tr/sirket-bilgileri/ozet/6178-z-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ZKBVK,ZİRAAT KATILIM VARLIK KİRALAMA A.Ş.,,,True,2606,https://kap.org.tr/tr/sirket-bilgileri/ozet/2606-ziraat-katilim-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
ZKBVR,ZKB VARLIK KİRALAMA A.Ş.,,,True,4771,https://kap.org.tr/tr/sirket-bilgileri/ozet/4771-zkb-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
ZOREN,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.,,,True,1133,https://kap.org.tr/tr/sirket-bilgileri/ozet/1133-zorlu-enerji-elektrik-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
ZRGYO,ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,4337,https://kap.org.tr/tr/sirket-bilgileri/ozet/4337-ziraat-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
